"year","wca","group_id","colony","colony_old","latitude","longitude","species","count","notes"
2000,1,2924,,116,26.505167,-80.25,whib,0,
2000,1,2924,,116,26.505167,-80.25,wost,0,
2000,1,2924,,116,26.505167,-80.25,gbhe,0,
2000,1,2924,,116,26.505167,-80.25,rosp,,
2000,1,2924,,116,26.505167,-80.25,sneg,0,
2000,1,2924,,116,26.505167,-80.25,anhi,,
2000,1,2924,,116,26.505167,-80.25,trhe,0,
2000,1,2924,,116,26.505167,-80.25,bcnh,0,
2000,1,2924,,116,26.505167,-80.25,lbhe,6,
2000,1,2924,,116,26.505167,-80.25,ycnh,,
2000,1,2924,,116,26.505167,-80.25,glib,0,
2000,1,2924,,116,26.505167,-80.25,caeg,0,
2000,1,2924,,116,26.505167,-80.25,dcco,,
2000,1,2924,,116,26.505167,-80.25,grhe,,
2000,1,2924,,116,26.505167,-80.25,smhe,,
2000,1,2924,,116,26.505167,-80.25,lawh,,
2000,1,2924,,116,26.505167,-80.25,lada,,
2000,1,2924,,116,26.505167,-80.25,smwh,,
2000,1,3133,,96,26.451333,-80.275,greg,0,
2000,1,3133,,96,26.451333,-80.275,whib,0,
2000,1,3133,,96,26.451333,-80.275,wost,0,
2000,1,3133,,96,26.451333,-80.275,gbhe,5,
2000,1,3133,,96,26.451333,-80.275,rosp,,
2000,1,3133,,96,26.451333,-80.275,sneg,0,
2000,1,3133,,96,26.451333,-80.275,anhi,,
2000,1,3133,,96,26.451333,-80.275,trhe,0,
2000,1,3133,,96,26.451333,-80.275,bcnh,0,
2000,1,3133,,96,26.451333,-80.275,lbhe,0,
2000,1,3133,,96,26.451333,-80.275,ycnh,,
2000,1,3133,,96,26.451333,-80.275,glib,0,
2000,1,3133,,96,26.451333,-80.275,caeg,0,
2000,1,3133,,96,26.451333,-80.275,dcco,,
2000,1,3133,,96,26.451333,-80.275,grhe,,
2000,1,3133,,96,26.451333,-80.275,smhe,,
2000,1,3133,,96,26.451333,-80.275,lawh,,
2000,1,3133,,96,26.451333,-80.275,lada,,
2000,1,3133,,96,26.451333,-80.275,smwh,,
2000,1,3142,,77,26.445333,-80.258,greg,8,
2000,1,3142,,77,26.445333,-80.258,whib,0,
2000,1,3142,,77,26.445333,-80.258,wost,0,
2000,1,3142,,77,26.445333,-80.258,gbhe,0,
2000,1,3142,,77,26.445333,-80.258,rosp,,
2000,1,3142,,77,26.445333,-80.258,sneg,0,
2000,1,3142,,77,26.445333,-80.258,anhi,,
2000,1,3142,,77,26.445333,-80.258,trhe,0,
2000,1,3142,,77,26.445333,-80.258,bcnh,0,
2000,1,3142,,77,26.445333,-80.258,lbhe,0,
2000,1,3142,,77,26.445333,-80.258,ycnh,,
2000,1,3142,,77,26.445333,-80.258,glib,0,
2000,1,3142,,77,26.445333,-80.258,caeg,0,
2000,1,3142,,77,26.445333,-80.258,dcco,,
2000,1,3142,,77,26.445333,-80.258,grhe,,
2000,1,3142,,77,26.445333,-80.258,smhe,,
2000,1,3142,,77,26.445333,-80.258,lawh,,
2000,1,3142,,77,26.445333,-80.258,lada,,
2000,1,3142,,77,26.445333,-80.258,smwh,,
2000,1,3172,,80,26.459833,-80.246667,greg,0,
2000,1,3172,,80,26.459833,-80.246667,whib,0,
2000,1,3172,,80,26.459833,-80.246667,wost,0,
2000,1,3172,,80,26.459833,-80.246667,gbhe,5,
2000,1,3172,,80,26.459833,-80.246667,rosp,,
2000,1,3172,,80,26.459833,-80.246667,sneg,0,
2000,1,3172,,80,26.459833,-80.246667,anhi,,
2000,1,3172,,80,26.459833,-80.246667,trhe,0,
2000,1,3172,,80,26.459833,-80.246667,bcnh,0,
2000,1,3172,,80,26.459833,-80.246667,lbhe,0,
2000,1,3172,,80,26.459833,-80.246667,ycnh,,
2000,1,3172,,80,26.459833,-80.246667,glib,0,
2000,1,3172,,80,26.459833,-80.246667,caeg,0,
2000,1,3172,,80,26.459833,-80.246667,dcco,,
2000,1,3172,,80,26.459833,-80.246667,grhe,,
2000,1,3172,,80,26.459833,-80.246667,smhe,,
2000,1,3172,,80,26.459833,-80.246667,lawh,,
2000,1,3172,,80,26.459833,-80.246667,lada,,
2000,1,3172,,80,26.459833,-80.246667,smwh,,
2000,1,3310,,98,26.481667,-80.2455,greg,0,
2000,1,3310,,98,26.481667,-80.2455,whib,0,
2000,1,3310,,98,26.481667,-80.2455,wost,0,
2000,1,3310,,98,26.481667,-80.2455,gbhe,0,
2000,1,3310,,98,26.481667,-80.2455,rosp,,
2000,1,3310,,98,26.481667,-80.2455,sneg,0,
2000,1,3310,,98,26.481667,-80.2455,anhi,,
2000,1,3310,,98,26.481667,-80.2455,trhe,0,
2000,1,3310,,98,26.481667,-80.2455,bcnh,5,
2000,1,3310,,98,26.481667,-80.2455,lbhe,12,
2000,1,3310,,98,26.481667,-80.2455,ycnh,,
2000,1,3310,,98,26.481667,-80.2455,glib,0,
2000,1,3310,,98,26.481667,-80.2455,caeg,0,
2000,1,3310,,98,26.481667,-80.2455,dcco,,
2000,1,3310,,98,26.481667,-80.2455,grhe,,
2000,1,3310,,98,26.481667,-80.2455,smhe,,
2000,1,3310,,98,26.481667,-80.2455,lawh,,
2000,1,3310,,98,26.481667,-80.2455,lada,,
2000,1,3310,,98,26.481667,-80.2455,smwh,,
2000,1,3317,,67,26.478667,-80.235333,greg,0,
2000,1,3317,,67,26.478667,-80.235333,whib,0,
2000,1,3317,,67,26.478667,-80.235333,wost,0,
2000,1,3317,,67,26.478667,-80.235333,gbhe,4,
2000,1,3317,,67,26.478667,-80.235333,rosp,,
2000,1,3317,,67,26.478667,-80.235333,sneg,0,
2000,1,3317,,67,26.478667,-80.235333,anhi,,
2000,1,3317,,67,26.478667,-80.235333,trhe,0,
2000,1,3317,,67,26.478667,-80.235333,bcnh,0,
2000,1,3317,,67,26.478667,-80.235333,lbhe,0,
2000,1,3317,,67,26.478667,-80.235333,ycnh,,
2000,1,3317,,67,26.478667,-80.235333,glib,0,
2000,1,3317,,67,26.478667,-80.235333,caeg,0,
2000,1,3317,,67,26.478667,-80.235333,dcco,,
2000,1,3317,,67,26.478667,-80.235333,grhe,,
2000,1,3317,,67,26.478667,-80.235333,smhe,,
2000,1,3317,,67,26.478667,-80.235333,lawh,,
2000,1,3317,,67,26.478667,-80.235333,lada,,
2000,1,3317,,67,26.478667,-80.235333,smwh,,
2000,3a,3404,,,26.114083,-80.727683,greg,11,
2000,3a,3404,,,26.114083,-80.727683,whib,0,
2000,3a,3404,,,26.114083,-80.727683,wost,0,
2000,3a,3404,,,26.114083,-80.727683,gbhe,0,
2000,3a,3404,,,26.114083,-80.727683,rosp,,
2000,3a,3404,,,26.114083,-80.727683,sneg,0,
2000,3a,3404,,,26.114083,-80.727683,anhi,,
2000,3a,3404,,,26.114083,-80.727683,trhe,2,
2000,3a,3404,,,26.114083,-80.727683,bcnh,0,
2000,3a,3404,,,26.114083,-80.727683,lbhe,0,
2000,3a,3404,,,26.114083,-80.727683,ycnh,,
2000,3a,3404,,,26.114083,-80.727683,glib,0,
2000,3a,3404,,,26.114083,-80.727683,caeg,0,
2000,3a,3404,,,26.114083,-80.727683,dcco,,
2000,3a,3404,,,26.114083,-80.727683,grhe,,
2000,3a,3404,,,26.114083,-80.727683,smhe,,
2000,3a,3404,,,26.114083,-80.727683,lawh,,
2000,3a,3404,,,26.114083,-80.727683,lada,,
2000,3a,3404,,,26.114083,-80.727683,smwh,,
2000,3a,3404,,,26.114083,-80.727683,greg,1,
2000,3a,3404,,,26.114083,-80.727683,whib,0,
2000,3a,3404,,,26.114083,-80.727683,wost,0,
2000,3a,3404,,,26.114083,-80.727683,gbhe,0,
2000,3a,3404,,,26.114083,-80.727683,rosp,,
2000,3a,3404,,,26.114083,-80.727683,sneg,0,
2000,3a,3404,,,26.114083,-80.727683,anhi,,
2000,3a,3404,,,26.114083,-80.727683,trhe,2,
2000,3a,3404,,,26.114083,-80.727683,bcnh,0,
2000,3a,3404,,,26.114083,-80.727683,lbhe,0,
2000,3a,3404,,,26.114083,-80.727683,ycnh,,
2000,3a,3404,,,26.114083,-80.727683,glib,0,
2000,3a,3404,,,26.114083,-80.727683,caeg,0,
2000,3a,3404,,,26.114083,-80.727683,dcco,,
2000,3a,3404,,,26.114083,-80.727683,grhe,,
2000,3a,3404,,,26.114083,-80.727683,smhe,,
2000,3a,3404,,,26.114083,-80.727683,lawh,,
2000,3a,3404,,,26.114083,-80.727683,lada,,
2000,3a,3404,,,26.114083,-80.727683,smwh,,
2000,3a,3431,,,25.850367,-80.66735,greg,0,
2000,3a,3431,,,25.850367,-80.66735,whib,0,
2000,3a,3431,,,25.850367,-80.66735,wost,0,
2000,3a,3431,,,25.850367,-80.66735,gbhe,0,
2000,3a,3431,,,25.850367,-80.66735,rosp,,
2000,3a,3431,,,25.850367,-80.66735,sneg,0,
2000,3a,3431,,,25.850367,-80.66735,anhi,1,
2000,3a,3431,,,25.850367,-80.66735,trhe,0,
2000,3a,3431,,,25.850367,-80.66735,bcnh,0,
2000,3a,3431,,,25.850367,-80.66735,lbhe,0,
2000,3a,3431,,,25.850367,-80.66735,ycnh,,
2000,3a,3431,,,25.850367,-80.66735,glib,0,
2000,3a,3431,,,25.850367,-80.66735,caeg,0,
2000,3a,3431,,,25.850367,-80.66735,dcco,,
2000,3a,3431,,,25.850367,-80.66735,grhe,,
2000,3a,3431,,,25.850367,-80.66735,smhe,,
2000,3a,3431,,,25.850367,-80.66735,lawh,,
2000,3a,3431,,,25.850367,-80.66735,lada,,
2000,3a,3431,,,25.850367,-80.66735,smwh,,
2000,3b,3432,,,25.78645,-80.637433,greg,0,
2000,3b,3432,,,25.78645,-80.637433,whib,0,
2000,3b,3432,,,25.78645,-80.637433,wost,0,
2000,3b,3432,,,25.78645,-80.637433,gbhe,1,
2000,3b,3432,,,25.78645,-80.637433,rosp,,
2000,3b,3432,,,25.78645,-80.637433,sneg,0,
2000,3b,3432,,,25.78645,-80.637433,anhi,,
2000,3b,3432,,,25.78645,-80.637433,trhe,0,
2000,3b,3432,,,25.78645,-80.637433,bcnh,0,
2000,3b,3432,,,25.78645,-80.637433,lbhe,0,
2000,3b,3432,,,25.78645,-80.637433,ycnh,,
2000,3b,3432,,,25.78645,-80.637433,glib,0,
2000,3b,3432,,,25.78645,-80.637433,caeg,0,
2000,3b,3432,,,25.78645,-80.637433,dcco,,
2000,3b,3432,,,25.78645,-80.637433,grhe,,
2000,3b,3432,,,25.78645,-80.637433,smhe,,
2000,3b,3432,,,25.78645,-80.637433,lawh,,
2000,3b,3432,,,25.78645,-80.637433,lada,,
2000,3b,3432,,,25.78645,-80.637433,smwh,,
2000,3a,3436,,,25.773333,-80.71185,greg,0,
2000,3a,3436,,,25.773333,-80.71185,whib,0,
2000,3a,3436,,,25.773333,-80.71185,wost,0,
2000,3a,3436,,,25.773333,-80.71185,gbhe,3,
2000,3a,3436,,,25.773333,-80.71185,rosp,,
2000,3a,3436,,,25.773333,-80.71185,sneg,0,
2000,3a,3436,,,25.773333,-80.71185,anhi,2,
2000,3a,3436,,,25.773333,-80.71185,trhe,0,
2000,3a,3436,,,25.773333,-80.71185,bcnh,0,
2000,3a,3436,,,25.773333,-80.71185,lbhe,0,
2000,3a,3436,,,25.773333,-80.71185,ycnh,,
2000,3a,3436,,,25.773333,-80.71185,glib,0,
2000,3a,3436,,,25.773333,-80.71185,caeg,0,
2000,3a,3436,,,25.773333,-80.71185,dcco,,
2000,3a,3436,,,25.773333,-80.71185,grhe,,
2000,3a,3436,,,25.773333,-80.71185,smhe,,
2000,3a,3436,,,25.773333,-80.71185,lawh,,
2000,3a,3436,,,25.773333,-80.71185,lada,,
2000,3a,3436,,,25.773333,-80.71185,smwh,,
2001,3a,31,,,25.766833,-80.777333,greg,0,
2001,3a,31,,,25.766833,-80.777333,whib,0,
2001,3a,31,,,25.766833,-80.777333,wost,0,
2001,3a,31,,,25.766833,-80.777333,gbhe,1,
2001,3a,31,,,25.766833,-80.777333,rosp,,
2001,3a,31,,,25.766833,-80.777333,sneg,0,
2001,3a,31,,,25.766833,-80.777333,anhi,,
2001,3a,31,,,25.766833,-80.777333,trhe,0,
2001,3a,31,,,25.766833,-80.777333,bcnh,0,
2001,3a,31,,,25.766833,-80.777333,lbhe,0,
2001,3a,31,,,25.766833,-80.777333,ycnh,,
2001,3a,31,,,25.766833,-80.777333,glib,0,
2001,3a,31,,,25.766833,-80.777333,caeg,0,
2001,3a,31,,,25.766833,-80.777333,dcco,,
2001,3a,31,,,25.766833,-80.777333,grhe,,
2001,3a,31,,,25.766833,-80.777333,smhe,,
2001,3a,31,,,25.766833,-80.777333,lawh,,
2001,3a,31,,,25.766833,-80.777333,lada,,
2001,3a,31,,,25.766833,-80.777333,smwh,,
2001,3a,34,,,25.768333,-80.789,greg,0,
2001,3a,34,,,25.768333,-80.789,whib,0,
2001,3a,34,,,25.768333,-80.789,wost,0,
2001,3a,34,,,25.768333,-80.789,gbhe,1,
2001,3a,34,,,25.768333,-80.789,rosp,,
2001,3a,34,,,25.768333,-80.789,sneg,0,
2001,3a,34,,,25.768333,-80.789,anhi,,
2001,3a,34,,,25.768333,-80.789,trhe,0,
2001,3a,34,,,25.768333,-80.789,bcnh,0,
2001,3a,34,,,25.768333,-80.789,lbhe,0,
2001,3a,34,,,25.768333,-80.789,ycnh,,
2001,3a,34,,,25.768333,-80.789,glib,0,
2001,3a,34,,,25.768333,-80.789,caeg,0,
2001,3a,34,,,25.768333,-80.789,dcco,,
2001,3a,34,,,25.768333,-80.789,grhe,,
2001,3a,34,,,25.768333,-80.789,smhe,,
2001,3a,34,,,25.768333,-80.789,lawh,,
2001,3a,34,,,25.768333,-80.789,lada,,
2001,3a,34,,,25.768333,-80.789,smwh,,
2001,3a,37,,,25.766333,-80.796333,greg,0,
2001,3a,37,,,25.766333,-80.796333,whib,0,
2001,3a,37,,,25.766333,-80.796333,wost,0,
2001,3a,37,,,25.766333,-80.796333,gbhe,1,
2001,3a,37,,,25.766333,-80.796333,rosp,,
2001,3a,37,,,25.766333,-80.796333,sneg,0,
2001,3a,37,,,25.766333,-80.796333,anhi,,
2001,3a,37,,,25.766333,-80.796333,trhe,0,
2001,3a,37,,,25.766333,-80.796333,bcnh,0,
2001,3a,37,,,25.766333,-80.796333,lbhe,0,
2001,3a,37,,,25.766333,-80.796333,ycnh,,
2001,3a,37,,,25.766333,-80.796333,glib,0,
2001,3a,37,,,25.766333,-80.796333,caeg,0,
2001,3a,37,,,25.766333,-80.796333,dcco,,
2001,3a,37,,,25.766333,-80.796333,grhe,,
2001,3a,37,,,25.766333,-80.796333,smhe,,
2001,3a,37,,,25.766333,-80.796333,lawh,,
2001,3a,37,,,25.766333,-80.796333,lada,,
2001,3a,37,,,25.766333,-80.796333,smwh,,
2001,3a,39,,,25.7675,-80.797667,greg,0,
2001,3a,39,,,25.7675,-80.797667,whib,0,
2001,3a,39,,,25.7675,-80.797667,wost,0,
2001,3a,39,,,25.7675,-80.797667,gbhe,1,
2001,3a,39,,,25.7675,-80.797667,rosp,,
2001,3a,39,,,25.7675,-80.797667,sneg,0,
2001,3a,39,,,25.7675,-80.797667,anhi,,
2001,3a,39,,,25.7675,-80.797667,trhe,0,
2001,3a,39,,,25.7675,-80.797667,bcnh,0,
2001,3a,39,,,25.7675,-80.797667,lbhe,0,
2001,3a,39,,,25.7675,-80.797667,ycnh,,
2001,3a,39,,,25.7675,-80.797667,glib,0,
2001,3a,39,,,25.7675,-80.797667,caeg,0,
2001,3a,39,,,25.7675,-80.797667,dcco,,
2001,3a,39,,,25.7675,-80.797667,grhe,,
2001,3a,39,,,25.7675,-80.797667,smhe,,
2001,3a,39,,,25.7675,-80.797667,lawh,,
2001,3a,39,,,25.7675,-80.797667,lada,,
2001,3a,39,,,25.7675,-80.797667,smwh,,
2001,3a,48,,,25.765833,-80.814333,greg,0,
2001,3a,48,,,25.765833,-80.814333,whib,0,
2001,3a,48,,,25.765833,-80.814333,wost,0,
2001,3a,48,,,25.765833,-80.814333,gbhe,1,
2001,3a,48,,,25.765833,-80.814333,rosp,,
2001,3a,48,,,25.765833,-80.814333,sneg,0,
2001,3a,48,,,25.765833,-80.814333,anhi,,
2001,3a,48,,,25.765833,-80.814333,trhe,0,
2001,3a,48,,,25.765833,-80.814333,bcnh,0,
2001,3a,48,,,25.765833,-80.814333,lbhe,0,
2001,3a,48,,,25.765833,-80.814333,ycnh,,
2001,3a,48,,,25.765833,-80.814333,glib,0,
2001,3a,48,,,25.765833,-80.814333,caeg,0,
2001,3a,48,,,25.765833,-80.814333,dcco,,
2001,3a,48,,,25.765833,-80.814333,grhe,,
2001,3a,48,,,25.765833,-80.814333,smhe,,
2001,3a,48,,,25.765833,-80.814333,lawh,,
2001,3a,48,,,25.765833,-80.814333,lada,,
2001,3a,48,,,25.765833,-80.814333,smwh,,
2001,3a,79,,,25.772333,-80.796833,greg,0,
2001,3a,79,,,25.772333,-80.796833,whib,0,
2001,3a,79,,,25.772333,-80.796833,wost,0,
2001,3a,79,,,25.772333,-80.796833,gbhe,1,
2001,3a,79,,,25.772333,-80.796833,rosp,,
2001,3a,79,,,25.772333,-80.796833,sneg,0,
2001,3a,79,,,25.772333,-80.796833,anhi,2,
2001,3a,79,,,25.772333,-80.796833,trhe,0,
2001,3a,79,,,25.772333,-80.796833,bcnh,0,
2001,3a,79,,,25.772333,-80.796833,lbhe,0,
2001,3a,79,,,25.772333,-80.796833,ycnh,,
2001,3a,79,,,25.772333,-80.796833,glib,0,
2001,3a,79,,,25.772333,-80.796833,caeg,0,
2001,3a,79,,,25.772333,-80.796833,dcco,,
2001,3a,79,,,25.772333,-80.796833,grhe,,
2001,3a,79,,,25.772333,-80.796833,smhe,,
2001,3a,79,,,25.772333,-80.796833,lawh,,
2001,3a,79,,,25.772333,-80.796833,lada,,
2001,3a,79,,,25.772333,-80.796833,smwh,,
2001,3a,82,,,25.776,-80.796333,greg,0,
2001,3a,82,,,25.776,-80.796333,whib,0,
2001,3a,82,,,25.776,-80.796333,wost,0,
2001,3a,82,,,25.776,-80.796333,gbhe,1,
2001,3a,82,,,25.776,-80.796333,rosp,,
2001,3a,82,,,25.776,-80.796333,sneg,0,
2001,3a,82,,,25.776,-80.796333,anhi,3,
2001,3a,82,,,25.776,-80.796333,trhe,0,
2001,3a,82,,,25.776,-80.796333,bcnh,0,
2001,3a,82,,,25.776,-80.796333,lbhe,0,
2001,3a,82,,,25.776,-80.796333,ycnh,,
2001,3a,82,,,25.776,-80.796333,glib,0,
2001,3a,82,,,25.776,-80.796333,caeg,0,
2001,3a,82,,,25.776,-80.796333,dcco,,
2001,3a,82,,,25.776,-80.796333,grhe,,
2001,3a,82,,,25.776,-80.796333,smhe,,
2001,3a,82,,,25.776,-80.796333,lawh,,
2001,3a,82,,,25.776,-80.796333,lada,,
2001,3a,82,,,25.776,-80.796333,smwh,,
2001,3a,85,,,25.776833,-80.793167,greg,0,
2001,3a,85,,,25.776833,-80.793167,whib,0,
2001,3a,85,,,25.776833,-80.793167,wost,0,
2001,3a,85,,,25.776833,-80.793167,gbhe,1,
2001,3a,85,,,25.776833,-80.793167,rosp,,
2001,3a,85,,,25.776833,-80.793167,sneg,0,
2001,3a,85,,,25.776833,-80.793167,anhi,,
2001,3a,85,,,25.776833,-80.793167,trhe,0,
2001,3a,85,,,25.776833,-80.793167,bcnh,0,
2001,3a,85,,,25.776833,-80.793167,lbhe,0,
2001,3a,85,,,25.776833,-80.793167,ycnh,,
2001,3a,85,,,25.776833,-80.793167,glib,0,
2001,3a,85,,,25.776833,-80.793167,caeg,0,
2001,3a,85,,,25.776833,-80.793167,dcco,,
2001,3a,85,,,25.776833,-80.793167,grhe,,
2001,3a,85,,,25.776833,-80.793167,smhe,,
2001,3a,85,,,25.776833,-80.793167,lawh,,
2001,3a,85,,,25.776833,-80.793167,lada,,
2001,3a,85,,,25.776833,-80.793167,smwh,,
2001,3a,87,,,25.771833,-80.791167,greg,0,
2001,3a,87,,,25.771833,-80.791167,whib,0,
2001,3a,87,,,25.771833,-80.791167,wost,0,
2001,3a,87,,,25.771833,-80.791167,gbhe,1,
2001,3a,87,,,25.771833,-80.791167,rosp,,
2001,3a,87,,,25.771833,-80.791167,sneg,0,
2001,3a,87,,,25.771833,-80.791167,anhi,,
2001,3a,87,,,25.771833,-80.791167,trhe,0,
2001,3a,87,,,25.771833,-80.791167,bcnh,0,
2001,3a,87,,,25.771833,-80.791167,lbhe,0,
2001,3a,87,,,25.771833,-80.791167,ycnh,,
2001,3a,87,,,25.771833,-80.791167,glib,0,
2001,3a,87,,,25.771833,-80.791167,caeg,0,
2001,3a,87,,,25.771833,-80.791167,dcco,,
2001,3a,87,,,25.771833,-80.791167,grhe,,
2001,3a,87,,,25.771833,-80.791167,smhe,,
2001,3a,87,,,25.771833,-80.791167,lawh,,
2001,3a,87,,,25.771833,-80.791167,lada,,
2001,3a,87,,,25.771833,-80.791167,smwh,,
2001,3a,96,,,25.777333,-80.784167,greg,0,
2001,3a,96,,,25.777333,-80.784167,whib,0,
2001,3a,96,,,25.777333,-80.784167,wost,0,
2001,3a,96,,,25.777333,-80.784167,gbhe,1,
2001,3a,96,,,25.777333,-80.784167,rosp,,
2001,3a,96,,,25.777333,-80.784167,sneg,0,
2001,3a,96,,,25.777333,-80.784167,anhi,,
2001,3a,96,,,25.777333,-80.784167,trhe,0,
2001,3a,96,,,25.777333,-80.784167,bcnh,0,
2001,3a,96,,,25.777333,-80.784167,lbhe,0,
2001,3a,96,,,25.777333,-80.784167,ycnh,,
2001,3a,96,,,25.777333,-80.784167,glib,0,
2001,3a,96,,,25.777333,-80.784167,caeg,0,
2001,3a,96,,,25.777333,-80.784167,dcco,,
2001,3a,96,,,25.777333,-80.784167,grhe,,
2001,3a,96,,,25.777333,-80.784167,smhe,,
2001,3a,96,,,25.777333,-80.784167,lawh,,
2001,3a,96,,,25.777333,-80.784167,lada,,
2001,3a,96,,,25.777333,-80.784167,smwh,,
2001,3a,99,,,25.776833,-80.782,greg,0,
2001,3a,99,,,25.776833,-80.782,whib,0,
2001,3a,99,,,25.776833,-80.782,wost,0,
2001,3a,99,,,25.776833,-80.782,gbhe,1,
2001,3a,99,,,25.776833,-80.782,rosp,,
2001,3a,99,,,25.776833,-80.782,sneg,0,
2001,3a,99,,,25.776833,-80.782,anhi,,
2001,3a,99,,,25.776833,-80.782,trhe,0,
2001,3a,99,,,25.776833,-80.782,bcnh,0,
2001,3a,99,,,25.776833,-80.782,lbhe,0,
2001,3a,99,,,25.776833,-80.782,ycnh,,
2001,3a,99,,,25.776833,-80.782,glib,0,
2001,3a,99,,,25.776833,-80.782,caeg,0,
2001,3a,99,,,25.776833,-80.782,dcco,,
2001,3a,99,,,25.776833,-80.782,grhe,,
2001,3a,99,,,25.776833,-80.782,smhe,,
2001,3a,99,,,25.776833,-80.782,lawh,,
2001,3a,99,,,25.776833,-80.782,lada,,
2001,3a,99,,,25.776833,-80.782,smwh,,
2001,3a,105,,,25.773667,-80.785667,greg,0,
2001,3a,105,,,25.773667,-80.785667,whib,0,
2001,3a,105,,,25.773667,-80.785667,wost,0,
2001,3a,105,,,25.773667,-80.785667,gbhe,1,
2001,3a,105,,,25.773667,-80.785667,rosp,,
2001,3a,105,,,25.773667,-80.785667,sneg,0,
2001,3a,105,,,25.773667,-80.785667,anhi,,
2001,3a,105,,,25.773667,-80.785667,trhe,0,
2001,3a,105,,,25.773667,-80.785667,bcnh,0,
2001,3a,105,,,25.773667,-80.785667,lbhe,0,
2001,3a,105,,,25.773667,-80.785667,ycnh,,
2001,3a,105,,,25.773667,-80.785667,glib,0,
2001,3a,105,,,25.773667,-80.785667,caeg,0,
2001,3a,105,,,25.773667,-80.785667,dcco,,
2001,3a,105,,,25.773667,-80.785667,grhe,,
2001,3a,105,,,25.773667,-80.785667,smhe,,
2001,3a,105,,,25.773667,-80.785667,lawh,,
2001,3a,105,,,25.773667,-80.785667,lada,,
2001,3a,105,,,25.773667,-80.785667,smwh,,
2001,3a,111,,,25.775667,-80.770667,greg,0,
2001,3a,111,,,25.775667,-80.770667,whib,0,
2001,3a,111,,,25.775667,-80.770667,wost,0,
2001,3a,111,,,25.775667,-80.770667,gbhe,2,
2001,3a,111,,,25.775667,-80.770667,rosp,,
2001,3a,111,,,25.775667,-80.770667,sneg,0,
2001,3a,111,,,25.775667,-80.770667,anhi,,
2001,3a,111,,,25.775667,-80.770667,trhe,0,
2001,3a,111,,,25.775667,-80.770667,bcnh,0,
2001,3a,111,,,25.775667,-80.770667,lbhe,0,
2001,3a,111,,,25.775667,-80.770667,ycnh,,
2001,3a,111,,,25.775667,-80.770667,glib,0,
2001,3a,111,,,25.775667,-80.770667,caeg,0,
2001,3a,111,,,25.775667,-80.770667,dcco,,
2001,3a,111,,,25.775667,-80.770667,grhe,,
2001,3a,111,,,25.775667,-80.770667,smhe,,
2001,3a,111,,,25.775667,-80.770667,lawh,,
2001,3a,111,,,25.775667,-80.770667,lada,,
2001,3a,111,,,25.775667,-80.770667,smwh,,
2001,3a,139,,,25.777,-80.745333,greg,0,
2001,3a,139,,,25.777,-80.745333,whib,0,
2001,3a,139,,,25.777,-80.745333,wost,0,
2001,3a,139,,,25.777,-80.745333,gbhe,1,
2001,3a,139,,,25.777,-80.745333,rosp,,
2001,3a,139,,,25.777,-80.745333,sneg,0,
2001,3a,139,,,25.777,-80.745333,anhi,,
2001,3a,139,,,25.777,-80.745333,trhe,0,
2001,3a,139,,,25.777,-80.745333,bcnh,0,
2001,3a,139,,,25.777,-80.745333,lbhe,0,
2001,3a,139,,,25.777,-80.745333,ycnh,,
2001,3a,139,,,25.777,-80.745333,glib,0,
2001,3a,139,,,25.777,-80.745333,caeg,0,
2001,3a,139,,,25.777,-80.745333,dcco,,
2001,3a,139,,,25.777,-80.745333,grhe,,
2001,3a,139,,,25.777,-80.745333,smhe,,
2001,3a,139,,,25.777,-80.745333,lawh,,
2001,3a,139,,,25.777,-80.745333,lada,,
2001,3a,139,,,25.777,-80.745333,smwh,,
2001,3a,143,,,25.777333,-80.733667,greg,0,
2001,3a,143,,,25.777333,-80.733667,whib,0,
2001,3a,143,,,25.777333,-80.733667,wost,0,
2001,3a,143,,,25.777333,-80.733667,gbhe,1,
2001,3a,143,,,25.777333,-80.733667,rosp,,
2001,3a,143,,,25.777333,-80.733667,sneg,0,
2001,3a,143,,,25.777333,-80.733667,anhi,,
2001,3a,143,,,25.777333,-80.733667,trhe,0,
2001,3a,143,,,25.777333,-80.733667,bcnh,0,
2001,3a,143,,,25.777333,-80.733667,lbhe,0,
2001,3a,143,,,25.777333,-80.733667,ycnh,,
2001,3a,143,,,25.777333,-80.733667,glib,0,
2001,3a,143,,,25.777333,-80.733667,caeg,0,
2001,3a,143,,,25.777333,-80.733667,dcco,,
2001,3a,143,,,25.777333,-80.733667,grhe,,
2001,3a,143,,,25.777333,-80.733667,smhe,,
2001,3a,143,,,25.777333,-80.733667,lawh,,
2001,3a,143,,,25.777333,-80.733667,lada,,
2001,3a,143,,,25.777333,-80.733667,smwh,,
2001,3a,144,,,25.777667,-80.732833,greg,0,
2001,3a,144,,,25.777667,-80.732833,whib,0,
2001,3a,144,,,25.777667,-80.732833,wost,0,
2001,3a,144,,,25.777667,-80.732833,gbhe,1,
2001,3a,144,,,25.777667,-80.732833,rosp,,
2001,3a,144,,,25.777667,-80.732833,sneg,0,
2001,3a,144,,,25.777667,-80.732833,anhi,,
2001,3a,144,,,25.777667,-80.732833,trhe,0,
2001,3a,144,,,25.777667,-80.732833,bcnh,0,
2001,3a,144,,,25.777667,-80.732833,lbhe,0,
2001,3a,144,,,25.777667,-80.732833,ycnh,,
2001,3a,144,,,25.777667,-80.732833,glib,0,
