time,avg_depth,year
1996-06-18T12:00:00Z,49.034114798744355,1997
1996-06-19T12:00:00Z,50.35070264389505,1997
1996-06-20T12:00:00Z,52.422656150227475,1997
1996-06-21T12:00:00Z,55.179517861533895,1997
1996-06-22T12:00:00Z,56.187603772580445,1997
1996-06-23T12:00:00Z,57.30793406138108,1997
1996-06-24T12:00:00Z,60.031991996376114,1997
1996-06-25T12:00:00Z,60.2732151582989,1997
1996-06-26T12:00:00Z,60.43651394995659,1997
1996-06-27T12:00:00Z,61.58230109349224,1997
1996-06-28T12:00:00Z,63.04064800443231,1997
1996-06-29T12:00:00Z,64.06538211476968,1997
1996-06-30T12:00:00Z,65.51446068437069,1997
1996-07-01T12:00:00Z,66.03962885325157,1997
1996-07-02T12:00:00Z,66.68337729625095,1997
1996-07-03T12:00:00Z,67.05947890393234,1997
1996-07-04T12:00:00Z,67.2950833646137,1997
1996-07-05T12:00:00Z,67.85868739566907,1997
1996-07-06T12:00:00Z,69.5701399278555,1997
1996-07-07T12:00:00Z,70.06712120252952,1997
1996-07-08T12:00:00Z,70.14057376131585,1997
1996-07-09T12:00:00Z,70.74525288728876,1997
1996-07-10T12:00:00Z,71.67820822813587,1997
1996-07-11T12:00:00Z,71.76937618381476,1997
1996-07-12T12:00:00Z,71.89671867796241,1997
1996-07-13T12:00:00Z,72.46806656277387,1997
1996-07-14T12:00:00Z,72.86963437085532,1997
1996-07-15T12:00:00Z,72.86598351106146,1997
1996-07-16T12:00:00Z,73.65544430023907,1997
1996-07-17T12:00:00Z,73.8014960057305,1997
1996-07-18T12:00:00Z,73.7592859296793,1997
1996-07-19T12:00:00Z,73.69091658429178,1997
1996-07-20T12:00:00Z,73.47056301554021,1997
1996-07-21T12:00:00Z,73.2639281874155,1997
1996-07-22T12:00:00Z,73.13554787821732,1997
1996-07-23T12:00:00Z,73.07307208678503,1997
1996-07-24T12:00:00Z,72.73748508126134,1997
1996-07-25T12:00:00Z,72.17592612382674,1997
1996-07-26T12:00:00Z,71.60397899515556,1997
1996-07-27T12:00:00Z,70.91388197122538,1997
1996-07-28T12:00:00Z,70.34148354350125,1997
1996-07-29T12:00:00Z,69.65338420124203,1997
1996-07-30T12:00:00Z,69.23596411088876,1997
1996-07-31T12:00:00Z,68.7560541488199,1997
1996-08-01T12:00:00Z,72.09660818538197,1997
1996-08-02T12:00:00Z,72.58762989604838,1997
1996-08-03T12:00:00Z,73.12331560863731,1997
1996-08-04T12:00:00Z,72.58387858637379,1997
1996-08-05T12:00:00Z,71.91167783365324,1997
1996-08-06T12:00:00Z,71.39693781138182,1997
1996-08-07T12:00:00Z,70.481849015939,1997
1996-08-08T12:00:00Z,69.8806435528385,1997
1996-08-09T12:00:00Z,69.9096444581323,1997
1996-08-10T12:00:00Z,69.44376692288495,1997
1996-08-11T12:00:00Z,68.94409422253733,1997
1996-08-12T12:00:00Z,68.13307913749891,1997
1996-08-13T12:00:00Z,67.52061774305905,1997
1996-08-14T12:00:00Z,65.36551662140717,1997
1996-08-15T12:00:00Z,65.0843348694763,1997
1996-08-16T12:00:00Z,64.99146376931888,1997
1996-08-17T12:00:00Z,64.55893966088985,1997
1996-08-18T12:00:00Z,64.10342852770388,1997
1996-08-19T12:00:00Z,64.06650395155954,1997
1996-08-20T12:00:00Z,63.98828601665531,1997
