"year","colony","nest","species","date","eggs","chicks","stage","notes"
2022,6th_bridge,366,whib,2022-04-07,2,,incubating,"4/14: one dead chick as well"
2022,6th_bridge,366,whib,2022-04-14,,1,nestling,"4/14: one dead chick as well"
2022,6th_bridge,366,whib,2022-04-21,,,empty,"4/14: one dead chick as well"
2022,6th_bridge,395,smwh,2022-02-19,,,,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-02-24,,,,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-03-03,,,,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-03-17,,,,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-03-23,,,,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-03-31,3,,incubating,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-04-07,,,missed,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-04-14,3,,incubating,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,395,smwh,2022-04-21,,3,chick_dry,"4/14: smwh, 4/21: smwh, dry"
2022,6th_bridge,329,whib,2022-02-19,,,,
2022,6th_bridge,329,whib,2022-02-24,,,,
2022,6th_bridge,329,whib,2022-03-03,,,,
2022,6th_bridge,329,whib,2022-03-17,,,,
2022,6th_bridge,329,whib,2022-03-23,1,,incubating,
2022,6th_bridge,329,whib,2022-03-31,,,empty,
2022,6th_bridge,329,whib,2022-04-07,,,empty,
2022,6th_bridge,329,whib,2022-04-14,,,empty,
2022,6th_bridge,329,whib,2022-04-21,,,empty,
2022,6th_bridge,327,whib,2022-02-19,,,,
2022,6th_bridge,327,whib,2022-02-24,,,,
2022,6th_bridge,327,whib,2022-03-03,,,,
2022,6th_bridge,327,whib,2022-03-17,,,,
2022,6th_bridge,327,whib,2022-03-23,2,,incubating,
2022,6th_bridge,327,whib,2022-03-31,2,,incubating,
2022,6th_bridge,327,whib,2022-04-07,2,,incubating,
2022,6th_bridge,327,whib,2022-04-14,2,,incubating,
2022,6th_bridge,327,whib,2022-04-21,,2,nestling,
2022,6th_bridge,335,whib,2022-02-19,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-02-24,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-03-03,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-03-17,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-03-23,2,,incubating,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-03-31,,,empty,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-04-07,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-04-14,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,335,whib,2022-04-21,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,374,smhe,2022-02-19,,,,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-02-24,,,,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-03-03,,,,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-03-17,,,,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-03-23,2,,incubating,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-03-31,4,,incubating,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-04-07,4,,incubating,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-04-14,3,1,pipping,"4/14: dry chick, 1 pipping"
2022,6th_bridge,374,smhe,2022-04-21,,4,nestling,"4/14: dry chick, 1 pipping"
2022,6th_bridge,376,whib,2022-02-19,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-02-24,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-03-03,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-03-17,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-03-23,1,,incubating,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-03-31,,,empty,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-04-07,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-04-14,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,376,whib,2022-04-21,,,,"3/31: gone, 4/21: gone"
2022,6th_bridge,378,whib,2022-02-19,,,,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-02-24,,,,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-03-03,,,,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-03-17,,,,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-03-23,2,,incubating,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-03-31,2,,incubating,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-04-07,2,,pipping,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-04-14,,2,nestling,"4/7: one egg pipping"
2022,6th_bridge,378,whib,2022-04-21,,,empty,"4/7: one egg pipping"
2022,6th_bridge,469,glib,2022-02-19,,,,
2022,6th_bridge,469,glib,2022-02-24,,,,
2022,6th_bridge,469,glib,2022-03-03,,,,
2022,6th_bridge,469,glib,2022-03-17,,,,
2022,6th_bridge,469,glib,2022-03-23,,,,
2022,6th_bridge,469,glib,2022-03-31,3,,incubating,
2022,6th_bridge,469,glib,2022-04-07,3,,incubating,
2022,6th_bridge,469,glib,2022-04-14,3,,incubating,
2022,6th_bridge,469,glib,2022-04-21,1,2,hatching,
2022,6th_bridge,397,glib,2022-02-19,,,,
2022,6th_bridge,397,glib,2022-02-24,,,,
2022,6th_bridge,397,glib,2022-03-03,,,,
2022,6th_bridge,397,glib,2022-03-17,,,,
2022,6th_bridge,397,glib,2022-03-23,,,,
2022,6th_bridge,397,glib,2022-03-31,3,,incubating,
2022,6th_bridge,397,glib,2022-04-07,3,,incubating,
2022,6th_bridge,397,glib,2022-04-14,3,,incubating,
2022,6th_bridge,397,glib,2022-04-21,,,empty,
2022,6th_bridge,333,whib,2022-02-19,,,,
2022,6th_bridge,333,whib,2022-02-24,,,,
2022,6th_bridge,333,whib,2022-03-03,,,,
2022,6th_bridge,333,whib,2022-03-17,,,,
2022,6th_bridge,333,whib,2022-03-23,3,,incubating,
2022,6th_bridge,333,whib,2022-03-31,3,,incubating,
2022,6th_bridge,333,whib,2022-04-07,3,,incubating,
2022,6th_bridge,333,whib,2022-04-14,,3,nestling,
2022,6th_bridge,333,whib,2022-04-21,,2,nestling,
2022,6th_bridge,331,whib,2022-02-19,,,,
2022,6th_bridge,331,whib,2022-02-24,,,,
2022,6th_bridge,331,whib,2022-03-03,,,,
2022,6th_bridge,331,whib,2022-03-17,,,,
2022,6th_bridge,331,whib,2022-03-23,2,,incubating,
2022,6th_bridge,331,whib,2022-03-31,3,,incubating,
2022,6th_bridge,331,whib,2022-04-07,3,,incubating,
2022,6th_bridge,331,whib,2022-04-14,2,,incubating,
2022,6th_bridge,331,whib,2022-04-21,,2,nestling,
2022,6th_bridge,337,whib,2022-02-19,,,,
2022,6th_bridge,337,whib,2022-02-24,,,,
2022,6th_bridge,337,whib,2022-03-03,,,,
2022,6th_bridge,337,whib,2022-03-17,,,,
2022,6th_bridge,337,whib,2022-03-23,2,,incubating,
2022,6th_bridge,337,whib,2022-03-31,2,,incubating,
2022,6th_bridge,337,whib,2022-04-07,2,,incubating,
2022,6th_bridge,337,whib,2022-04-14,,2,nestling,
2022,6th_bridge,337,whib,2022-04-21,,,missed,
2022,6th_bridge,339,whib,2022-02-19,,,,
2022,6th_bridge,339,whib,2022-02-24,,,,
2022,6th_bridge,339,whib,2022-03-03,,,,
2022,6th_bridge,339,whib,2022-03-17,,,,
2022,6th_bridge,339,whib,2022-03-23,1,,incubating,
2022,6th_bridge,339,whib,2022-03-31,2,,incubating,
2022,6th_bridge,339,whib,2022-04-07,2,,incubating,
2022,6th_bridge,339,whib,2022-04-14,1,,incubating,
2022,6th_bridge,339,whib,2022-04-21,,,empty,
2022,6th_bridge,341,whib,2022-02-19,,,,"4/7: gone"
2022,6th_bridge,341,whib,2022-02-24,,,,"4/7: gone"
2022,6th_bridge,341,whib,2022-03-03,,,,"4/7: gone"
2022,6th_bridge,341,whib,2022-03-17,,,,"4/7: gone"
2022,6th_bridge,341,whib,2022-03-23,3,,incubating,"4/7: gone"
2022,6th_bridge,341,whib,2022-03-31,,,empty,"4/7: gone"
2022,6th_bridge,341,whib,2022-04-07,,,,"4/7: gone"
2022,6th_bridge,341,whib,2022-04-14,,,,"4/7: gone"
2022,6th_bridge,341,whib,2022-04-21,,,,"4/7: gone"
2022,6th_bridge,314,whib,2022-02-19,,,,
2022,6th_bridge,314,whib,2022-02-24,,,,
2022,6th_bridge,314,whib,2022-03-03,,,,
2022,6th_bridge,314,whib,2022-03-17,,,,
2022,6th_bridge,314,whib,2022-03-23,1,,incubating,
2022,6th_bridge,314,whib,2022-03-31,2,,incubating,
2022,6th_bridge,314,whib,2022-04-07,2,,incubating,
2022,6th_bridge,314,whib,2022-04-14,,,missed,
2022,6th_bridge,314,whib,2022-04-21,,1,nestling,
2022,6th_bridge,308,whib,2022-02-19,,,,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-02-24,,,,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-03-03,,,,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-03-17,,,,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-03-23,3,,incubating,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-03-31,3,,incubating,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-04-07,2,1,hatching,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-04-14,,2,nestling,"4/14: 2C for certain"
2022,6th_bridge,308,whib,2022-04-21,,1,nestling,"4/14: 2C for certain"
2022,6th_bridge,310,rosp,2022-02-19,,,,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-02-24,,,,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-03-03,,,,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-03-17,,,,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-03-23,2,,incubating,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-03-31,3,,incubating,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-04-07,3,,incubating,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-04-14,3,,incubating,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,310,rosp,2022-04-21,2,1,hatching,"3/23: flagged low, 4/21: rosp"
2022,6th_bridge,312,whib,2022-02-19,,,,
2022,6th_bridge,312,whib,2022-02-24,,,,
2022,6th_bridge,312,whib,2022-03-03,,,,
2022,6th_bridge,312,whib,2022-03-17,,,,
2022,6th_bridge,312,whib,2022-03-23,2,,incubating,
2022,6th_bridge,312,whib,2022-03-31,2,,incubating,
2022,6th_bridge,312,whib,2022-04-07,2,,incubating,
2022,6th_bridge,312,whib,2022-04-14,,1,nestling,
2022,6th_bridge,312,whib,2022-04-21,,1,nestling,
2022,6th_bridge,380,smwh,2022-02-19,,,,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-02-24,,,,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-03-03,,,,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-03-17,,,,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-03-23,2,,incubating,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-03-31,3,,incubating,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-04-07,3,,incubating,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-04-14,1,2,chick_dry,"4/14: smwh, dry chicks"
2022,6th_bridge,380,smwh,2022-04-21,,3,nestling,"4/14: smwh, dry chicks"
2022,6th_bridge,382,smwh,2022-02-19,,,,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-02-24,,,,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-03-03,,,,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-03-17,,,,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-03-23,4,,incubating,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-03-31,4,,incubating,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-04-07,4,,incubating,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-04-14,,4,nestling,"4/14: smwh"
2022,6th_bridge,382,smwh,2022-04-21,,4,nestling,"4/14: smwh"
2022,6th_bridge,343,smwh,2022-02-19,,,,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-02-24,,,,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-03-03,,,,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-03-17,,,,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-03-23,4,,incubating,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-03-31,4,,incubating,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-04-07,2,2,hatching,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-04-14,,4,nestling,"4/7: smwh, both wet"
2022,6th_bridge,343,smwh,2022-04-21,,4,nestling,"4/7: smwh, both wet"
2022,6th_bridge,399,glib,2022-02-19,,,,
2022,6th_bridge,399,glib,2022-02-24,,,,
2022,6th_bridge,399,glib,2022-03-03,,,,
2022,6th_bridge,399,glib,2022-03-17,,,,
2022,6th_bridge,399,glib,2022-03-23,,,,
2022,6th_bridge,399,glib,2022-03-31,2,,incubating,
2022,6th_bridge,399,glib,2022-04-07,,,missed,
2022,6th_bridge,399,glib,2022-04-14,,,missed,
2022,6th_bridge,399,glib,2022-04-21,1,1,hatching,
2022,6th_bridge,471,smhe,2022-02-19,,,,
2022,6th_bridge,471,smhe,2022-02-24,,,,
2022,6th_bridge,471,smhe,2022-03-03,,,,
2022,6th_bridge,471,smhe,2022-03-17,,,,
2022,6th_bridge,471,smhe,2022-03-23,,,,
2022,6th_bridge,471,smhe,2022-03-31,1,,incubating,
2022,6th_bridge,471,smhe,2022-04-07,3,,incubating,
2022,6th_bridge,471,smhe,2022-04-14,3,,incubating,
2022,6th_bridge,471,smhe,2022-04-21,,,missed,
2022,6th_bridge,320,whib,2022-02-19,,,,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-02-24,,,,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-03-03,,,,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-03-17,,,,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-03-23,3,,incubating,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-03-31,3,,incubating,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-04-07,2,1,hatching,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-04-14,,2,nestling,"4/7: chick dry"
2022,6th_bridge,320,whib,2022-04-21,,1,nestling,"4/7: chick dry"
2022,6th_bridge,316,whib,2022-02-19,,,,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-02-24,,,,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-03-03,,,,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-03-17,,,,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-03-23,4,,incubating,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-03-31,,,empty,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-04-07,2,,incubating,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-04-14,3,,incubating,"4/7: glib relay"
2022,6th_bridge,316,whib,2022-04-21,3,,incubating,"4/7: glib relay"
2022,6th_bridge,318,whib,2022-02-19,,,,
2022,6th_bridge,318,whib,2022-02-24,,,,
2022,6th_bridge,318,whib,2022-03-03,,,,
2022,6th_bridge,318,whib,2022-03-17,,,,
2022,6th_bridge,318,whib,2022-03-23,1,,incubating,
2022,6th_bridge,318,whib,2022-03-31,1,,incubating,
2022,6th_bridge,318,whib,2022-04-07,1,,incubating,
2022,6th_bridge,318,whib,2022-04-14,,1,nestling,
2022,6th_bridge,318,whib,2022-04-21,,1,nestling,
2022,6th_bridge,322,trhe,2022-02-19,,,,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-02-24,,,,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-03-03,,,,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-03-17,,,,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-03-23,3,,incubating,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-03-31,3,,incubating,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-04-07,1,1,hatching,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-04-14,,3,nestling,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,322,trhe,2022-04-21,,3,nestling,"4/7: trhe, 4/14: 3C certain"
2022,6th_bridge,394,whib,2022-02-19,,,,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-02-24,,,,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-03-03,,,,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-03-17,,,,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-03-23,1,,incubating,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-03-31,1,,incubating,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-04-07,,,empty,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-04-14,,,,"4/7: gone, 4/21: gone"
2022,6th_bridge,394,whib,2022-04-21,,,,"4/7: gone, 4/21: gone"
2022,6th_bridge,396,greg,2022-02-19,,,,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-02-24,,,,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-03-03,,,,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-03-17,,,,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-03-23,2,,incubating,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-03-31,2,,incubating,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-04-07,2,,incubating,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-04-14,,,empty,"4/14: gone?, 4/21: gone"
2022,6th_bridge,396,greg,2022-04-21,,,,"4/14: gone?, 4/21: gone"
2022,6th_bridge,473,glib,2022-02-19,,,,
2022,6th_bridge,473,glib,2022-02-24,,,,
2022,6th_bridge,473,glib,2022-03-03,,,,
2022,6th_bridge,473,glib,2022-03-17,,,,
2022,6th_bridge,473,glib,2022-03-23,,,,
2022,6th_bridge,473,glib,2022-03-31,3,,incubating,
2022,6th_bridge,473,glib,2022-04-07,1,,incubating,
2022,6th_bridge,473,glib,2022-04-14,1,,incubating,
2022,6th_bridge,473,glib,2022-04-21,,1,nestling,
2022,6th_bridge,324,greg,2022-02-19,,,,"4/14: dry"
2022,6th_bridge,324,greg,2022-02-24,,,,"4/14: dry"
2022,6th_bridge,324,greg,2022-03-03,,,,"4/14: dry"
2022,6th_bridge,324,greg,2022-03-17,,,,"4/14: dry"
2022,6th_bridge,324,greg,2022-03-23,3,,incubating,"4/14: dry"
2022,6th_bridge,324,greg,2022-03-31,3,,incubating,"4/14: dry"
2022,6th_bridge,324,greg,2022-04-07,3,,incubating,"4/14: dry"
2022,6th_bridge,324,greg,2022-04-14,,3,chick_dry,"4/14: dry"
2022,6th_bridge,324,greg,2022-04-21,,3,nestling,"4/14: dry"
2022,6th_bridge,398,greg,2022-02-19,,,,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-02-24,,,,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-03-03,,,,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-03-17,,,,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-03-23,2,,incubating,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-03-31,2,,incubating,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-04-07,2,,incubating,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-04-14,1,1,wet_chick,"4/14: chick wet"
2022,6th_bridge,398,greg,2022-04-21,,,missed,"4/14: chick wet"
2022,6th_bridge,400,smwh,2022-02-19,,,,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-02-24,,,,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-03-03,,,,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-03-17,,,,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-03-23,2,,incubating,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-03-31,3,,incubating,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-04-07,3,,incubating,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-04-14,,3,wet_chick,"4/14: smwh, 1 wet"
2022,6th_bridge,400,smwh,2022-04-21,,3,nestling,"4/14: smwh, 1 wet"
2022,6th_bridge,402,greg,2022-02-19,,,,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-02-24,,,,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-03-03,,,,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-03-17,,,,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-03-23,3,,incubating,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-03-31,3,,incubating,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-04-07,1,2,wet_chick,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-04-14,,2,nestling,"4/7: 1 wet chick"
2022,6th_bridge,402,greg,2022-04-21,,2,nestling,"4/7: 1 wet chick"
2022,6th_bridge,401,greg,2022-02-19,,,,"4/7: gone"
2022,6th_bridge,401,greg,2022-02-24,,,,"4/7: gone"
2022,6th_bridge,401,greg,2022-03-03,,,,"4/7: gone"
2022,6th_bridge,401,greg,2022-03-17,,,,"4/7: gone"
2022,6th_bridge,401,greg,2022-03-23,,,,"4/7: gone"
2022,6th_bridge,401,greg,2022-03-31,2,,incubating,"4/7: gone"
2022,6th_bridge,401,greg,2022-04-07,,,empty,"4/7: gone"
2022,6th_bridge,401,greg,2022-04-14,,,,"4/7: gone"
2022,6th_bridge,401,greg,2022-04-21,,,,"4/7: gone"
2022,6th_bridge,326,greg,2022-02-19,,,,
2022,6th_bridge,326,greg,2022-02-24,,,,
2022,6th_bridge,326,greg,2022-03-03,,,,
2022,6th_bridge,326,greg,2022-03-17,,,,
2022,6th_bridge,326,greg,2022-03-23,3,,incubating,
2022,6th_bridge,326,greg,2022-03-31,3,,incubating,
2022,6th_bridge,326,greg,2022-04-07,3,,incubating,
2022,6th_bridge,326,greg,2022-04-14,3,,incubating,
2022,6th_bridge,326,greg,2022-04-21,,,missed,
2022,6th_bridge,384,whib,2022-02-19,,,,
2022,6th_bridge,384,whib,2022-02-24,,,,
2022,6th_bridge,384,whib,2022-03-03,,,,
2022,6th_bridge,384,whib,2022-03-17,,,,
2022,6th_bridge,384,whib,2022-03-23,2,,incubating,
2022,6th_bridge,384,whib,2022-03-31,2,,incubating,
2022,6th_bridge,384,whib,2022-04-07,2,,incubating,
2022,6th_bridge,384,whib,2022-04-14,,2,nestling,
2022,6th_bridge,384,whib,2022-04-21,,2,nestling,
2022,6th_bridge,392,whib,2022-02-19,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-02-24,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-03-03,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-03-17,,,,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-03-23,2,,incubating,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-03-31,2,,incubating,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-04-07,2,,incubating,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-04-14,,,empty,"4/14: gone, 4/21: gone"
2022,6th_bridge,392,whib,2022-04-21,,,empty,"4/14: gone, 4/21: gone"
2022,6th_bridge,390,whib,2022-02-19,,,,
2022,6th_bridge,390,whib,2022-02-24,,,,
2022,6th_bridge,390,whib,2022-03-03,,,,
2022,6th_bridge,390,whib,2022-03-17,,,,
2022,6th_bridge,390,whib,2022-03-23,2,,incubating,
2022,6th_bridge,390,whib,2022-03-31,2,,incubating,
2022,6th_bridge,390,whib,2022-04-07,2,,incubating,
2022,6th_bridge,390,whib,2022-04-14,,1,nestling,
2022,6th_bridge,390,whib,2022-04-21,,1,nestling,
2022,6th_bridge,386,whib,2022-02-19,,,,
2022,6th_bridge,386,whib,2022-02-24,,,,
2022,6th_bridge,386,whib,2022-03-03,,,,
2022,6th_bridge,386,whib,2022-03-17,,,,
2022,6th_bridge,386,whib,2022-03-23,1,,incubating,
2022,6th_bridge,386,whib,2022-03-31,1,,incubating,
2022,6th_bridge,386,whib,2022-04-07,1,,incubating,
2022,6th_bridge,386,whib,2022-04-14,,,empty,
2022,6th_bridge,386,whib,2022-04-21,,,empty,
2022,6th_bridge,388,whib,2022-02-19,,,,"4/21: glib?"
2022,6th_bridge,388,whib,2022-02-24,,,,"4/21: glib?"
2022,6th_bridge,388,whib,2022-03-03,,,,"4/21: glib?"
2022,6th_bridge,388,whib,2022-03-17,,,,"4/21: glib?"
2022,6th_bridge,388,whib,2022-03-23,2,,incubating,"4/21: glib?"
2022,6th_bridge,388,whib,2022-03-31,2,,incubating,"4/21: glib?"
2022,6th_bridge,388,whib,2022-04-07,2,,incubating,"4/21: glib?"
2022,6th_bridge,388,whib,2022-04-14,3,,incubating,"4/21: glib?"
2022,6th_bridge,388,whib,2022-04-21,3,,incubating,"4/21: glib?"
2022,6th_bridge,328,greg,2022-02-19,,,,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-02-24,,,,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-03-03,,,,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-03-17,,,,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-03-23,3,,incubating,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-03-31,3,,incubating,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-04-07,,3,chick_dry,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-04-14,,3,nestling,"4/7: dry chicks"
2022,6th_bridge,328,greg,2022-04-21,,3,nestling,"4/7: dry chicks"
2022,6th_bridge,404,smwh,2022-02-19,,,,"4/14: smwh"
2022,6th_bridge,404,smwh,2022-02-24,,,,"4/14: smwh"
2022,6th_bridge,404,smwh,2022-03-03,,,,"4/14: smwh"
2022,6th_bridge,404,smwh,2022-03-17,,,,"4/14: smwh"
2022,6th_bridge,404,smwh,2022-03-23,3,,incubating,"4/14: smwh"
2022,6th_bridge,404,smwh,2022-03-31,3,,incubating,"4/14: smwh"
2022,6th_bridge,404,smwh,2022-04-07,3,,incubating,"4/14: smwh"
2022,6th_bridge,404,smwh,2022-04-14,,3,nestling,"4/14: smwh"
